198.81.233.246,1,98.97.56.1,32.413,1721963756.4779892
198.81.233.246,2,172.16.251.156,30.434,1721963756.4886155
198.81.233.246,3,206.224.65.254,36.512,1721963756.4886155
198.81.233.246,4,206.224.65.230,34.15,1721963756.4886155
198.81.233.246,5,65.175.1.33,34.84,1721963756.4886155
198.81.233.246,7,38.140.129.74,30.915,1721963756.4886155
198.81.233.246,8,198.81.233.89,25.985,1721963756.4886155
198.81.233.246,9,198.81.233.54,161.287,1721963756.4886155
198.81.233.246,10,202.128.2.1,177.887,1721963756.4886155
198.81.233.246,11,198.81.233.27,166.867,1721963756.4886155
198.81.233.246,12,198.81.233.246,174.907,1721963756.4886155
cust-fgt.maxnet.ao,1,98.97.56.1,40.681,1721963769.3576677
cust-fgt.maxnet.ao,2,172.16.251.156,42.492,1721963769.3576677
cust-fgt.maxnet.ao,3,206.224.66.2,38.425,1721963769.3576677
cust-fgt.maxnet.ao,4,206.224.65.242,37.755,1721963769.3576677
cust-fgt.maxnet.ao,7,184.105.81.167,69.901,1721963769.3576677
cust-fgt.maxnet.ao,10,216.66.24.79,107.899,1721963769.3576677
cust-fgt.maxnet.ao,11,197.234.114.254,283.716,1721963769.3576677
cust-fgt.maxnet.ao,12,160.242.119.56,270.341,1721963769.3576677
cust-fgt.maxnet.ao,13,160.242.119.66,276.174,1721963769.3576677
cust-fgt.maxnet.ao,14,197.234.114.109,270.615,1721963769.3576677
cust-fgt.maxnet.ao,15,160.242.19.254,277.795,1721963769.3576677
monitor.ita.ao,1,98.97.56.1,26.637,1721963783.1900687
monitor.ita.ao,2,172.16.251.156,30.532,1721963783.1900687
monitor.ita.ao,3,206.224.66.2,28.96,1721963783.1900687
monitor.ita.ao,4,206.224.65.242,27.628,1721963783.1900687
monitor.ita.ao,5,206.72.210.122,29.602,1721963783.1900687
monitor.ita.ao,7,184.105.81.167,52.497,1721963783.1900687
monitor.ita.ao,10,216.66.24.79,95.53,1721963783.1900687
monitor.ita.ao,11,197.234.114.254,260.311,1721963783.1900687
monitor.ita.ao,12,160.242.119.56,256.507,1721963783.1900687
monitor.ita.ao,13,160.242.119.66,260.689,1721963783.1900687
monitor.ita.ao,14,197.234.114.109,262.49,1721963783.1900687
monitor.ita.ao,15,160.242.19.254,257.679,1721963783.1900687
105.235.237.2,1,98.97.56.1,30.739,1721963803.2065468
105.235.237.2,2,172.16.251.156,32.042,1721963803.2065468
105.235.237.2,3,206.224.66.2,28.426,1721963803.2065468
105.235.237.2,4,206.224.65.234,28.712,1721963803.2065468
105.235.237.2,5,206.72.210.122,34.681,1721963803.2065468
