198.81.233.246,1,98.97.56.1,23.435,1720710456.1431952
198.81.233.246,2,172.16.251.120,20.557,1720710456.1431952
198.81.233.246,3,206.224.65.250,23.433,1720710456.1431952
198.81.233.246,4,206.224.65.232,15.808,1720710456.1431952
198.81.233.246,5,65.175.1.33,24.073,1720710456.1431952
198.81.233.246,7,38.140.129.74,15.653,1720710456.1431952
198.81.233.246,8,198.81.233.89,23.804,1720710456.1431952
198.81.233.246,9,198.81.233.68,149.834,1720710456.1431952
198.81.233.246,10,202.128.2.1,126.557,1720710456.1431952
198.81.233.246,11,198.81.233.27,134.348,1720710456.1431952
198.81.233.246,12,198.81.233.246,216.678,1720710456.1431952
cust-fgt.maxnet.ao,1,98.97.56.1,23.355,1720710468.1955583
cust-fgt.maxnet.ao,2,172.16.251.120,18.95,1720710468.1955583
cust-fgt.maxnet.ao,3,206.224.65.246,15.802,1720710468.1955583
cust-fgt.maxnet.ao,4,206.224.65.236,16.055,1720710468.1955583
cust-fgt.maxnet.ao,5,206.72.210.122,15.617,1720710468.1955583
cust-fgt.maxnet.ao,7,184.105.81.167,55.248,1720710468.1955583
cust-fgt.maxnet.ao,8,184.104.197.42,47.732,1720710468.1955583
cust-fgt.maxnet.ao,10,216.66.24.79,94.545,1720710468.1955583
cust-fgt.maxnet.ao,11,197.234.114.254,251.554,1720710468.1955583
cust-fgt.maxnet.ao,12,196.216.48.120,251.576,1720710468.1955583
cust-fgt.maxnet.ao,13,197.234.113.9,260.279,1720710468.1955583
cust-fgt.maxnet.ao,14,160.242.19.254,258.363,1720710468.1955583
monitor.ita.ao,1,98.97.56.1,26.703,1720710481.3205328
monitor.ita.ao,2,172.16.251.120,23.428,1720710481.3205328
monitor.ita.ao,3,206.224.65.246,31.166,1720710481.3205328
monitor.ita.ao,4,206.224.65.236,16.021,1720710481.3205328
monitor.ita.ao,7,184.105.81.167,47.379,1720710481.3205328
monitor.ita.ao,8,184.104.197.42,55.481,1720710481.3205328
monitor.ita.ao,10,216.66.24.79,78.602,1720710481.3205328
