198.81.233.246,1,98.97.56.1,25.233,1721070316.8191426
198.81.233.246,2,172.16.251.22,26.928,1721070316.8191426
198.81.233.246,3,206.224.65.250,20.95,1721070316.8191426
198.81.233.246,4,206.224.65.232,25.928,1721070316.8191426
198.81.233.246,5,65.175.1.33,37.385,1721070316.8191426
198.81.233.246,7,38.140.129.74,33.676,1721070316.8191426
198.81.233.246,8,198.81.233.89,35.704,1721070316.8191426
198.81.233.246,9,198.81.233.68,150.391,1721070316.8191426
198.81.233.246,10,202.128.2.1,142.408,1721070316.8191426
198.81.233.246,11,198.81.233.27,136.323,1721070316.8191426
198.81.233.246,12,198.81.233.246,191.136,1721070316.8191426
cust-fgt.maxnet.ao,1,98.97.56.1,28.724,1721070329.353749
cust-fgt.maxnet.ao,2,172.16.251.22,20.376,1721070329.353749
cust-fgt.maxnet.ao,3,206.224.65.246,40.765,1721070329.353749
cust-fgt.maxnet.ao,4,206.224.65.236,21.703,1721070329.353749
cust-fgt.maxnet.ao,7,184.105.81.167,62.212,1721070329.353749
cust-fgt.maxnet.ao,10,216.66.24.79,92.021,1721070329.353749
cust-fgt.maxnet.ao,11,197.234.114.254,259.505,1721070329.353749
cust-fgt.maxnet.ao,12,160.242.119.56,257.153,1721070329.353749
cust-fgt.maxnet.ao,13,160.242.119.66,249.5,1721070329.353749
cust-fgt.maxnet.ao,14,197.234.114.109,260.866,1721070329.353749
cust-fgt.maxnet.ao,15,160.242.19.254,249.563,1721070329.353749
monitor.ita.ao,1,98.97.56.1,20.012,1721070345.0904472
monitor.ita.ao,2,172.16.251.22,26.302,1721070345.0904472
monitor.ita.ao,3,206.224.65.246,133.532,1721070345.0904472
monitor.ita.ao,4,206.224.65.236,21.203,1721070345.0904472
monitor.ita.ao,7,184.105.81.167,46.553,1721070345.0904472
monitor.ita.ao,10,216.66.24.79,83.041,1721070345.0904472
monitor.ita.ao,11,197.234.114.254,285.378,1721070345.0904472
monitor.ita.ao,12,160.242.119.56,255.133,1721070345.0904472
monitor.ita.ao,13,160.242.119.66,253.915,1721070345.0904472
monitor.ita.ao,14,197.234.114.109,265.519,1721070345.0904472
monitor.ita.ao,15,160.242.19.254,252.895,1721070345.0904472
105.235.237.2,1,98.97.56.1,21.833,1721070366.6134403
105.235.237.2,2,172.16.251.22,21.297,1721070366.6134403
105.235.237.2,3,206.224.65.246,46.944,1721070366.6134403
105.235.237.2,4,206.224.65.228,33.912,1721070366.6134403
105.235.237.2,7,184.104.198.226,90.357,1721070366.6134403
105.235.237.2,13,184.104.224.194,288.741,1721070366.6134403
105.235.237.2,14,197.214.66.58,337.365,1721070366.6134403
105.235.237.2,15,197.214.64.98,340.614,1721070366.6134403
105.235.237.2,16,197.214.66.35,353.902,1721070366.6134403
105.235.237.2,17,105.235.237.197,342.042,1721070366.6134403
105.235.237.2,18,105.235.237.2,341.835,1721070366.6134403
speedtestfl.telecom.mu,1,98.97.56.1,28.413,1721070373.7965133
speedtestfl.telecom.mu,2,172.16.251.22,18.423,1721070373.7965133
speedtestfl.telecom.mu,3,206.224.65.246,25.145,1721070373.7965133
speedtestfl.telecom.mu,4,206.224.65.236,27.305,1721070373.7965133
speedtestfl.telecom.mu,5,4.7.108.221,33.928,1721070373.7975147
speedtestfl.telecom.mu,6,171.75.8.243,189.887,1721070373.7975147
speedtestfl.telecom.mu,7,213.19.217.14,173.547,1721070373.7975147
speedtestfl.telecom.mu,8,197.226.230.20,361.965,1721070373.7975147
speedtestfl.telecom.mu,9,196.20.225.182,357.391,1721070373.7975147
speedtestfl.telecom.mu,10,197.226.230.3,378.307,1721070373.7975147
speedtestfl.telecom.mu,11,197.226.230.8,373.331,1721070373.7975147
speedtestfl.telecom.mu,12,197.226.230.13,351.043,1721070373.7975147
speedtestfl.telecom.mu,13,197.227.12.18,349.51,1721070373.7975147
speedtest.telecom.mu,1,98.97.56.1,20.27,1721070383.157923
speedtest.telecom.mu,2,172.16.251.22,21.619,1721070383.157923
speedtest.telecom.mu,3,206.224.66.2,33.283,1721070383.157923
speedtest.telecom.mu,4,206.224.65.234,23.727,1721070383.157923
speedtest.telecom.mu,5,65.175.1.33,22.686,1721070383.157923
speedtest.telecom.mu,6,89.149.130.90,20.418,1721070383.157923
speedtest.telecom.mu,7,64.86.197.98,23.543,1721070383.157923
speedtest.telecom.mu,8,64.86.197.56,165.492,1721070383.157923
speedtest.telecom.mu,9,207.45.219.7,167.11,1721070383.157923
speedtest.telecom.mu,11,66.198.101.133,159.123,1721070383.157923
speedtest.telecom.mu,12,63.243.218.16,158.933,1721070383.157923
speedtest.telecom.mu,13,63.243.218.9,177.196,1721070383.157923
speedtest.telecom.mu,14,63.243.128.146,171.429,1721070383.157923
speedtest.telecom.mu,15,80.231.20.106,168.352,1721070383.157923
speedtest.telecom.mu,16,80.231.20.99,175.727,1721070383.157923
speedtest.telecom.mu,17,196.20.225.182,345.726,1721070383.157923
speedtest.telecom.mu,18,197.226.230.1,338.483,1721070383.157923
speedtest.telecom.mu,19,202.123.3.108,336.156,1721070383.157923
iperf3.ddng.isnet.net,1,98.97.56.1,22.392,1721070391.4935708
iperf3.ddng.isnet.net,2,172.16.251.22,23.208,1721070391.4935708
iperf3.ddng.isnet.net,3,206.224.65.246,31.757,1721070391.4935708
iperf3.ddng.isnet.net,4,206.224.65.228,22.885,1721070391.4935708
iperf3.ddng.isnet.net,5,65.175.1.33,20.68,1721070391.4935708
iperf3.ddng.isnet.net,6,154.54.10.225,22.691,1721070391.4935708
