speedtest.rocketnet.co.za,1,98.97.56.1,30.909,1721056849.722169
speedtest.rocketnet.co.za,2,172.16.251.22,39.162,1721056849.722169
speedtest.rocketnet.co.za,3,206.224.65.254,28.841,1721056849.722169
speedtest.rocketnet.co.za,4,206.224.65.230,25.556,1721056849.722169
speedtest.rocketnet.co.za,5,65.175.1.33,31.19,1721056849.722169
speedtest.rocketnet.co.za,6,141.136.107.101,157.21,1721056849.722169
speedtest.rocketnet.co.za,7,154.14.69.30,156.814,1721056849.722169
speedtest.rocketnet.co.za,9,41.78.188.132,334.37,1721056849.722169
speedtest.rocketnet.co.za,10,105.22.32.82,336.427,1721056849.722169
speedtest.rocketnet.co.za,11,169.255.0.235,328.167,1721056849.722169
speedtest.rocketnet.co.za,12,169.255.0.134,326.91,1721056849.722169
speedtest1.bitco.co.za,1,98.97.56.1,24.804,1721056869.9162374
speedtest1.bitco.co.za,2,172.16.251.22,27.434,1721056869.9162374
speedtest1.bitco.co.za,3,206.224.65.250,24.045,1721056869.9162374
speedtest1.bitco.co.za,4,206.224.65.232,25.782,1721056869.9162374
speedtest1.bitco.co.za,7,184.104.199.245,67.764,1721056869.9162374
speedtest1.bitco.co.za,12,184.105.222.68,165.849,1721056869.9162374
speedtest1.bitco.co.za,13,184.104.204.94,160.242,1721056869.9162374
speedtest1.bitco.co.za,14,154.66.247.98,296.561,1721056869.9162374
speedtest1.bitco.co.za,15,154.66.247.235,275.829,1721056869.9162374
speedtest1.bitco.co.za,16,154.66.247.67,296.036,1721056869.9162374
speedtest1.bitco.co.za,17,196.250.232.89,652.541,1721056869.9162374
speedtest1.bitco.co.za,18,154.127.126.78,313.781,1721056869.9162374
84.17.57.129,1,98.97.56.1,29.522,1721056874.956757
84.17.57.129,2,172.16.251.22,25.334,1721056874.956757
84.17.57.129,3,206.224.65.254,38.788,1721056874.956757
84.17.57.129,4,206.224.65.238,25.523,1721056874.956757
84.17.57.129,5,4.7.108.221,28.508,1721056874.956757
84.17.57.129,7,154.54.94.113,168.109,1721056874.956757
84.17.57.129,8,154.54.88.50,171.108,1721056874.956757
84.17.57.129,9,154.18.7.98,171.463,1721056874.956757
84.17.57.129,10,185.156.45.123,170.675,1721056874.956757
84.17.57.129,11,84.17.57.129,169.261,1721056874.956757
speedtest.hkg12.hk.leaseweb.net,1,98.97.56.1,25.79,1721056885.1350625
